index	max_degree	fail_node_degree	fail_neber_degree	fail_degree_sum	max_load	big_load_num	fail_load_sum	fail_num	first_round_fail	neber_fail_num	fail_round	subgraph_num	fail_node_load	load_change	load_change	degree_change	fail_neber_load	LCC
42,	138	4	0	4	27695	33	341	0	0	0	0	2	341	2571	8	0	330
43,	138	3	0	3	27997	33	3	0	0	0	0	1	3	1045	6	0	331
44,	138	1	0	1	27993	33	0	0	0	0	0	1	0	832	2	0	331
45,	138	4	0	4	27996	33	1	0	0	0	0	1	1	1013	8	0	331
46,	135	118	57	175	26672	32	18264	5	5	5	1	14	18075	30308	342	189	312
47,	138	59	0	59	28224	32	8759	0	0	0	0	2	8759	10570	118	0	330
48,	138	46	0	46	28185	32	2607	0	0	0	0	1	2607	4057	92	0	331
49,	137	47	9	56	27918	32	2511	1	1	1	1	1	2507	5746	112	4	330
50,	138	50	0	50	28139	33	1370	0	0	0	0	1	1370	3585	100	0	331
51,	138	67	0	67	28241	32	5093	0	0	0	0	1	5093	5749	134	0	331
52,	138	70	0	70	28276	32	9227	0	0	0	0	1	9227	9819	140	0	331
53,	138	24	16	40	26172	31	6986	2	2	2	1	6	6170	28577	74	816	318
54,	138	78	5	83	28095	33	12350	1	1	1	1	4	12341	16271	164	9	327
55,	138	49	0	49	28194	32	2703	0	0	0	0	1	2703	4143	98	0	331
56,	138	56	0	56	28169	32	2827	0	0	0	0	1	2827	4574	112	0	331
57,	138	62	12	74	28033	32	4763	2	2	2	1	1	4633	8993	148	130	329
58,	137	48	9	57	27764	31	3408	1	1	1	1	2	3218	7999	112	190	329
59,	138	34	0	34	28128	33	486	0	0	0	0	1	486	2659	68	0	331
60,	138	44	0	44	28011	32	1869	0	0	0	0	2	1869	5277	88	0	330
61,	138	27	0	27	28098	33	869	0	0	0	0	1	869	3090	54	0	331
62,	139	26	0	26	28337	33	1001	0	0	0	0	1	1001	2571	52	0	331
63,	138	35	0	35	28164	33	990	0	0	0	0	1	990	2723	70	0	331
64,	138	33	0	33	28145	33	676	0	0	0	0	1	676	2718	66	0	331
65,	138	41	0	41	28181	33	1339	0	0	0	0	1	1339	2805	82	0	331
66,	138	20	0	20	28108	32	362	0	0	0	0	1	362	2159	40	0	331
67,	138	23	0	23	28145	33	742	0	0	0	0	1	742	2217	46	0	331
68,	138	34	0	34	28159	33	858	0	0	0	0	1	858	2670	68	0	331
69,	138	17	0	17	28090	32	565	0	0	0	0	1	565	2380	34	0	331
70,	138	14	0	14	28087	33	394	0	0	0	0	1	394	2085	28	0	331
71,	138	22	0	22	28095	33	501	0	0	0	0	1	501	2463	44	0	331
72,	138	15	0	15	28102	33	156	0	0	0	0	1	156	2021	30	0	331
73,	139	10	0	10	28267	32	190	0	0	0	0	1	190	2269	20	0	331
74,	138	18	0	18	28085	33	322	0	0	0	0	1	322	2247	36	0	331
75,	138	9	0	9	28076	33	167	0	0	0	0	1	167	1725	18	0	331
76,	139	7	0	7	28271	33	7	0	0	0	0	1	7	1700	14	0	331
77,	139	6	0	6	28230	33	66	0	0	0	0	1	66	1856	12	0	331
78,	139	6	0	6	28230	33	64	0	0	0	0	1	64	1910	12	0	331
79,	138	12	0	12	28076	33	270	0	0	0	0	1	270	1943	24	0	331
80,	139	5	0	5	28230	33	0	0	0	0	0	1	0	1924	10	0	331
81,	138	8	0	8	28063	33	8	0	0	0	0	1	8	1435	16	0	331
82,	139	15	0	15	28221	32	553	0	0	0	0	2	553	5137	30	0	330
83,	139	10	0	10	28249	33	25	0	0	0	0	1	25	2275	20	0	331
84,	139	9	0	9	28246	33	20	0	0	0	0	1	20	1832	18	0	331
85,	139	10	0	10	28249	33	62	0	0	0	0	1	62	1893	20	0	331
86,	139	7	0	7	28243	33	4	0	0	0	0	1	4	1453	14	0	331
87,	139	7	0	7	28271	33	24	0	0	0	0	1	24	1578	14	0	331
88,	139	2	0	2	28230	33	0	0	0	0	0	1	0	1465	4	0	331
89,	139	6	0	6	28253	33	85	0	0	0	0	1	85	1792	12	0	331
90,	138	5	0	5	28052	33	63	0	0	0	0	1	63	1197	10	0	331
91,	139	3	0	3	28249	33	0	0	0	0	0	1	0	1378	6	0	331
92,	139	2	0	2	28230	33	0	0	0	0	0	1	0	1465	4	0	331
93,	139	7	0	7	28243	33	55	0	0	0	0	1	55	1415	14	0	331
94,	139	3	0	3	28249	33	0	0	0	0	0	1	0	1378	6	0	331
95,	139	2	0	2	28230	33	0	0	0	0	0	1	0	1224	4	0	331
96,	139	17	0	17	28228	33	797	0	0	0	0	2	797	5583	34	0	330
97,	139	1	0	1	28230	33	0	0	0	0	0	1	0	1225	2	0	331
98,	139	1	0	1	28230	33	0	0	0	0	0	1	0	1225	2	0	331
99,	139	1	0	1	28230	33	0	0	0	0	0	1	0	1225	2	0	331
100,	139	1	0	1	28230	33	0	0	0	0	0	1	0	1225	2	0	331
101,	139	1	0	1	28230	33	0	0	0	0	0	1	0	1225	2	0	331
102,	139	1	0	1	28230	33	0	0	0	0	0	1	0	1225	2	0	331
103,	139	4	0	4	28254	33	0	0	0	0	0	1	0	1664	8	0	331
104,	139	1	0	1	28230	33	0	0	0	0	0	1	0	1225	2	0	331
105,	138	9	0	9	28066	33	4	0	0	0	0	1	4	1688	18	0	331
106,	139	1	0	1	28230	33	0	0	0	0	0	1	0	1225	2	0	331
107,	139	2	0	2	28230	33	0	0	0	0	0	1	0	1224	4	0	331
108,	138	7	0	7	28063	33	17	0	0	0	0	1	17	1511	14	0	331
109,	136	101	59	160	27320	32	13319	8	8	8	1	3	13110	23916	296	209	321
110,	138	85	5	90	28189	32	9867	1	1	1	1	2	9858	12594	178	9	329
111,	138	50	0	50	28186	32	2333	0	0	0	0	1	2333	3764	100	0	331
112,	138	87	0	87	28169	31	9618	0	0	0	0	3	9618	11300	174	0	329
113,	138	42	0	42	28128	33	701	0	0	0	0	1	701	2987	84	0	331
114,	138	53	0	53	28003	32	2437	0	0	0	0	2	2437	6128	106	0	330
115,	138	61	0	61	28199	32	3784	0	0	0	0	1	3784	5163	122	0	331
116,	138	45	0	45	28172	33	1477	0	0	0	0	1	1477	3053	90	0	331
117,	138	56	0	56	28164	31	2402	0	0	0	0	1	2402	4303	112	0	331
118,	138	29	0	29	28116	33	255	0	0	0	0	1	255	2387	58	0	331
119,	138	18	0	18	28088	33	716	0	0	0	0	1	716	2502	36	0	331
120,	138	29	0	29	28120	33	1059	0	0	0	0	1	1059	3014	58	0	331
121,	138	28	0	28	28122	33	90	0	0	0	0	1	90	2438	56	0	331
122,	138	22	0	22	28067	33	74	0	0	0	0	1	74	2829	44	0	331
123,	138	17	0	17	28087	33	436	0	0	0	0	1	436	2130	34	0	331
124,	138	11	0	11	28037	33	13	0	0	0	0	1	13	1767	22	0	331
125,	138	9	0	9	28044	33	190	0	0	0	0	1	190	1767	18	0	331
126,	139	5	0	5	28236	33	1	0	0	0	0	1	1	2093	10	0	331
127,	139	9	0	9	28235	33	52	0	0	0	0	1	52	2669	18	0	331
128,	138	9	0	9	28034	33	104	0	0	0	0	1	104	1614	18	0	331
129,	139	7	0	7	28238	33	1	0	0	0	0	1	1	2250	14	0	331
130,	139	5	0	5	28233	33	0	0	0	0	0	1	0	2149	10	0	331
131,	139	9	0	9	28244	32	72	0	0	0	0	1	72	1985	18	0	331
132,	138	10	0	10	28046	33	62	0	0	0	0	1	62	1660	20	0	331
133,	139	8	0	8	28238	33	4	0	0	0	0	1	4	2383	16	0	331
134,	138	10	0	10	28036	33	91	0	0	0	0	1	91	1638	20	0	331
135,	139	2	0	2	28232	33	0	0	0	0	0	1	0	1523	4	0	331
136,	139	2	0	2	28232	33	0	0	0	0	0	1	0	1523	4	0	331
137,	139	4	0	4	28248	33	0	0	0	0	0	1	0	1828	8	0	331
138,	139	2	0	2	28232	33	0	0	0	0	0	1	0	1523	4	0	331
139,	139	3	0	3	28248	33	0	0	0	0	0	1	0	1631	6	0	331
140,	139	5	0	5	28232	33	27	0	0	0	0	1	27	1814	10	0	331
141,	139	1	0	1	28227	33	0	0	0	0	0	1	0	1299	2	0	331
142,	139	1	0	1	28227	33	0	0	0	0	0	1	0	1299	2	0	331
143,	139	10	0	10	28231	33	623	0	0	0	0	1	623	2663	20	0	331
144,	139	17	0	17	28272	32	103	0	0	0	0	1	103	2667	34	0	331
145,	139	2	0	2	28231	33	0	0	0	0	0	1	0	1699	4	0	331
146,	139	2	0	2	28229	33	0	0	0	0	0	1	0	1660	4	0	331
147,	139	1	0	1	28228	33	0	0	0	0	0	1	0	1461	2	0	331
148,	139	1	0	1	28224	33	0	0	0	0	0	1	0	1464	2	0	331
149,	139	1	0	1	28224	33	0	0	0	0	0	1	0	1464	2	0	331
150,	139	2	0	2	28224	33	0	0	0	0	0	1	0	1463	4	0	331
151,	139	5	0	5	28198	33	2	0	0	0	0	1	2	2387	10	0	331
152,	138	19	15	34	27622	32	1967	2	2	2	1	1	1682	7231	62	285	329
153,	138	9	0	9	28045	33	86	0	0	0	0	1	86	1798	18	0	331
154,	138	9	0	9	28031	33	152	0	0	0	0	1	152	1435	18	0	331
155,	139	9	0	9	28250	33	396	0	0	0	0	1	396	2241	18	0	331
156,	138	6	0	6	28026	33	2	0	0	0	0	1	2	1192	12	0	331
157,	138	11	0	11	28041	33	164	0	0	0	0	1	164	1599	22	0	331
158,	138	4	0	4	28017	33	0	0	0	0	0	1	0	1176	8	0	331
159,	139	1	0	1	28220	33	0	0	0	0	0	1	0	1534	2	0	331
160,	139	10	0	10	28264	33	392	0	0	0	0	1	392	2064	20	0	331
161,	138	6	0	6	28026	33	2	0	0	0	0	1	2	1125	12	0	331
162,	139	3	0	3	28264	33	0	0	0	0	0	1	0	1391	6	0	331
163,	138	9	0	9	28033	33	3	0	0	0	0	1	3	1965	18	0	331
164,	138	13	0	13	28041	33	100	0	0	0	0	1	100	2061	26	0	331
165,	138	7	0	7	28022	33	19	0	0	0	0	1	19	1427	14	0	331
166,	139	1	0	1	28203	33	0	0	0	0	0	1	0	1708	2	0	331
167,	138	5	0	5	28019	33	25	0	0	0	0	1	25	1429	10	0	331
168,	138	9	0	9	28012	33	63	0	0	0	0	1	63	1363	18	0	331
169,	138	7	0	7	28012	33	4	0	0	0	0	1	4	1350	14	0	331
170,	138	2	0	2	27996	33	0	0	0	0	0	1	0	1041	4	0	331
171,	139	3	0	3	28159	32	0	0	0	0	0	1	0	1927	6	0	331
172,	139	4	0	4	27503	32	1309	0	0	0	0	2	1309	10142	8	0	327
173,	139	6	0	6	28231	33	193	0	0	0	0	1	193	2104	12	0	331
174,	139	3	0	3	28159	32	0	0	0	0	0	1	0	1927	6	0	331
175,	139	3	0	3	28159	32	0	0	0	0	0	1	0	1831	6	0	331
176,	139	4	0	4	28159	32	1	0	0	0	0	1	1	1829	8	0	331
177,	139	1	0	1	28159	32	0	0	0	0	0	1	0	1710	2	0	331
178,	139	3	0	3	28159	32	0	0	0	0	0	1	0	1831	6	0	331
179,	139	2	0	2	28229	33	0	0	0	0	0	1	0	1566	4	0	331
180,	139	1	0	1	28229	33	0	0	0	0	0	1	0	1448	2	0	331
181,	139	1	0	1	28245	33	0	0	0	0	0	1	0	1343	2	0	331
182,	139	1	0	1	28211	33	0	0	0	0	0	1	0	1605	2	0	331
183,	139	6	0	6	28214	33	8	0	0	0	0	1	8	1811	12	0	331
184,	139	5	0	5	28224	33	94	0	0	0	0	1	94	2036	10	0	331
185,	139	3	0	3	28230	33	0	0	0	0	0	1	0	1767	6	0	331
186,	139	4	0	4	28225	33	0	0	0	0	0	1	0	2074	8	0	331
187,	139	2	0	2	28198	33	0	0	0	0	0	1	0	1793	4	0	331
188,	139	3	0	3	28207	33	0	0	0	0	0	1	0	1991	6	0	331
189,	139	1	0	1	28198	33	0	0	0	0	0	1	0	1597	2	0	331
190,	139	1	0	1	28198	33	0	0	0	0	0	1	0	1597	2	0	331
191,	139	3	0	3	28199	33	116	0	0	0	0	1	116	2101	6	0	331
192,	139	1	0	1	28161	33	0	0	0	0	0	1	0	2199	2	0	331
193,	139	2	0	2	28182	33	0	0	0	0	0	1	0	2084	4	0	331
194,	139	3	0	3	28179	33	0	0	0	0	0	1	0	2349	6	0	331
195,	139	1	0	1	28167	32	0	0	0	0	0	1	0	2034	2	0	331
196,	139	8	0	8	28203	33	4	0	0	0	0	1	4	3026	16	0	331
197,	139	10	0	10	28230	33	210	0	0	0	0	1	210	2279	20	0	331
198,	139	7	0	7	28214	33	12	0	0	0	0	1	12	2035	14	0	331
199,	139	4	0	4	28162	32	2	0	0	0	0	1	2	1989	8	0	331
200,	139	13	0	13	28194	33	47	0	0	0	0	1	47	3922	26	0	331
201,	138	23	0	23	28124	32	1087	0	0	0	0	1	1087	2966	46	0	331
202,	138	7	0	7	28039	33	366	0	0	0	0	1	366	1376	14	0	331
203,	138	5	0	5	28023	33	0	0	0	0	0	1	0	1369	10	0	331
204,	138	4	0	4	28009	33	0	0	0	0	0	1	0	1096	8	0	331
205,	138	29	14	45	21595	31	10321	5	5	4	1	10	10046	60213	78	269	300
206,	139	8	2	10	27779	33	1274	1	1	1	1	3	1077	8118	20	197	328
207,	139	5	0	5	28214	33	266	0	0	0	0	1	266	1916	10	0	331
208,	139	14	0	14	25719	32	3567	0	0	0	0	7	3567	24591	28	0	320
209,	139	2	0	2	28106	33	0	0	0	0	0	1	0	1775	4	0	331
210,	139	2	0	2	28106	33	0	0	0	0	0	1	0	1775	4	0	331
211,	139	3	0	3	28106	33	0	0	0	0	0	1	0	1907	6	0	331
212,	139	2	0	2	28106	33	0	0	0	0	0	1	0	1775	4	0	331
213,	139	3	0	3	28106	33	1	0	0	0	0	1	1	1777	6	0	331
214,	139	2	0	2	28106	33	197	0	0	0	0	1	197	1976	4	0	331
215,	139	3	0	3	28106	33	0	0	0	0	0	1	0	1763	6	0	331
216,	139	3	0	3	28106	33	1	0	0	0	0	1	1	1776	6	0	331
217,	139	2	0	2	28106	33	0	0	0	0	0	1	0	1776	4	0	331
218,	139	2	0	2	28106	33	0	0	0	0	0	1	0	1775	4	0	331
219,	138	14	0	14	28047	33	43	0	0	0	0	1	43	2113	28	0	331
220,	139	4	0	4	27995	32	331	0	0	0	0	2	331	4387	8	0	330
221,	139	2	0	2	28159	32	0	0	0	0	0	1	0	2031	4	0	331
222,	139	2	0	2	28159	32	0	0	0	0	0	1	0	2031	4	0	331
223,	139	8	0	8	28256	33	127	0	0	0	0	1	127	1691	16	0	331
224,	139	8	0	8	28199	33	143	0	0	0	0	1	143	2417	16	0	331
225,	139	8	0	8	28214	33	25	0	0	0	0	1	25	2044	16	0	331
226,	137	15	8	23	27504	33	1299	2	2	2	1	1	1120	5976	44	179	329
227,	139	5	0	5	28296	33	252	0	0	0	0	1	252	1336	10	0	331
228,	139	3	0	3	28097	33	1	0	0	0	0	1	1	2040	6	0	331
229,	138	8	0	8	27809	33	330	0	0	0	0	2	330	3352	16	0	330
230,	139	1	0	1	28066	33	0	0	0	0	0	1	0	1841	2	0	331
231,	139	6	0	6	28262	33	5	0	0	0	0	1	5	2073	12	0	331
232,	138	6	0	6	27998	33	5	0	0	0	0	1	5	1060	12	0	331
233,	139	1	0	1	28159	32	0	0	0	0	0	1	0	2358	2	0	331
234,	139	3	0	3	28230	33	0	0	0	0	0	1	0	1622	6	0	331
235,	139	2	0	2	28224	33	0	0	0	0	0	1	0	1572	4	0	331
236,	139	2	0	2	28224	33	0	0	0	0	0	1	0	1572	4	0	331
237,	139	1	0	1	28272	32	0	0	0	0	0	1	0	2622	2	0	331
238,	138	7	0	7	28040	33	0	0	0	0	0	1	0	1490	14	0	331
239,	138	7	0	7	28022	33	2	0	0	0	0	1	2	1525	14	0	331
240,	138	8	0	8	28035	33	42	0	0	0	0	1	42	1505	16	0	331
241,	139	3	0	3	28233	33	0	0	0	0	0	1	0	1840	6	0	331
242,	138	2	0	2	27994	33	0	0	0	0	0	1	0	856	4	0	331
243,	138	8	0	8	27727	33	346	0	0	0	0	2	346	3260	16	0	330
244,	139	1	0	1	28025	33	0	0	0	0	0	1	0	1787	2	0	331
245,	139	4	0	4	28263	33	1	0	0	0	0	1	1	1281	8	0	331
246,	139	4	7	11	27887	33	659	2	2	2	1	2	329	7252	18	330	328
247,	139	4	0	4	28214	33	295	0	0	0	0	1	295	1837	8	0	331
248,	139	3	0	3	28214	33	35	0	0	0	0	1	35	2303	6	0	331
249,	139	2	0	2	28214	33	6	0	0	0	0	1	6	2176	4	0	331
250,	139	3	0	3	28106	33	0	0	0	0	0	1	0	1907	6	0	331
251,	139	4	0	4	28224	33	81	0	0	0	0	1	81	1791	8	0	331
252,	139	5	0	5	28224	33	163	0	0	0	0	1	163	1872	10	0	331
253,	139	6	0	6	28162	32	6	0	0	0	0	1	6	2292	12	0	331
254,	139	3	0	3	28162	32	1	0	0	0	0	1	1	2038	6	0	331
255,	138	4	0	4	27996	33	2	0	0	0	0	1	2	852	8	0	331
256,	139	10	0	10	28264	33	392	0	0	0	0	1	392	2064	20	0	331
257,	139	9	0	9	28264	33	313	0	0	0	0	1	313	1992	18	0	331
258,	139	7	0	7	28199	33	142	0	0	0	0	1	142	2345	14	0	331
259,	139	6	0	6	28067	33	1	0	0	0	0	1	1	2815	12	0	331
260,	138	7	0	7	28021	33	24	0	0	0	0	1	24	1526	14	0	331
261,	139	4	0	4	28232	33	1	0	0	0	0	1	1	1758	8	0	331
262,	138	4	0	4	28049	33	0	0	0	0	0	1	0	1182	8	0	331
263,	138	6	0	6	28038	33	341	0	0	0	0	1	341	1835	12	0	331
264,	139	3	0	3	28026	33	3	0	0	0	0	1	3	2197	6	0	331
265,	139	2	0	2	28215	33	0	0	0	0	0	1	0	1815	4	0	331
266,	138	4	0	4	27996	33	1	0	0	0	0	1	1	850	8	0	331
267,	139	1	0	1	28211	33	0	0	0	0	0	1	0	1605	2	0	331
268,	138	3	0	3	28005	33	0	0	0	0	0	1	0	1034	6	0	331
269,	139	2	0	2	28222	33	0	0	0	0	0	1	0	1726	4	0	331
270,	139	1	0	1	28211	33	0	0	0	0	0	1	0	1605	2	0	331
271,	139	3	0	3	28206	33	0	0	0	0	0	1	0	1983	6	0	331
272,	139	5	0	5	28264	33	9	0	0	0	0	1	9	1683	10	0	331
273,	139	2	0	2	28214	33	1	0	0	0	0	1	1	1905	4	0	331
274,	139	1	0	1	28245	33	0	0	0	0	0	1	0	1343	2	0	331
275,	139	1	0	1	28230	33	0	0	0	0	0	1	0	1225	2	0	331
276,	139	2	0	2	28211	33	0	0	0	0	0	1	0	1604	4	0	331
277,	139	2	0	2	28211	33	0	0	0	0	0	1	0	1604	4	0	331
278,	139	3	0	3	28221	33	0	0	0	0	0	1	0	1810	6	0	331
279,	139	3	0	3	28106	33	0	0	0	0	0	1	0	1763	6	0	331
280,	139	1	0	1	28106	33	0	0	0	0	0	1	0	2082	2	0	331
281,	139	1	0	1	28106	33	0	0	0	0	0	1	0	2082	2	0	331
282,	139	3	0	3	28106	33	0	0	0	0	0	1	0	2080	6	0	331
283,	139	3	0	3	28106	33	0	0	0	0	0	1	0	2082	6	0	331
284,	139	3	0	3	28106	33	0	0	0	0	0	1	0	2080	6	0	331
285,	139	3	0	3	28106	33	0	0	0	0	0	1	0	2080	6	0	331
286,	139	4	0	4	28106	33	1	0	0	0	0	1	1	2080	8	0	331
287,	139	4	0	4	28106	33	1	0	0	0	0	1	1	2080	8	0	331
288,	139	1	0	1	28106	33	0	0	0	0	0	1	0	2082	2	0	331
289,	139	1	0	1	28106	33	0	0	0	0	0	1	0	2082	2	0	331
290,	139	1	0	1	28203	33	0	0	0	0	0	1	0	1708	2	0	331
291,	139	1	0	1	28211	33	0	0	0	0	0	1	0	1605	2	0	331
292,	139	1	0	1	28245	33	0	0	0	0	0	1	0	1343	2	0	331
293,	139	2	0	2	28224	33	0	0	0	0	0	1	0	1463	4	0	331
294,	139	1	0	1	28230	33	0	0	0	0	0	1	0	1225	2	0	331
295,	139	1	0	1	28272	33	0	0	0	0	0	1	0	2749	2	0	331
296,	139	1	0	1	28088	33	0	0	0	0	0	1	0	2330	2	0	331
297,	139	2	0	2	28199	33	0	0	0	0	0	1	0	1950	4	0	331
298,	139	1	0	1	28106	33	0	0	0	0	0	1	0	1776	2	0	331
299,	139	1	0	1	28214	33	0	0	0	0	0	1	0	1517	2	0	331
300,	139	3	0	3	28224	33	1	0	0	0	0	1	1	1673	6	0	331
301,	139	2	0	2	28224	33	0	0	0	0	0	1	0	1464	4	0	331
302,	139	1	0	1	28230	33	0	0	0	0	0	1	0	1225	2	0	331
303,	138	4	0	4	28010	33	313	0	0	0	0	1	313	1309	8	0	331
304,	138	3	0	3	28009	33	0	0	0	0	0	1	0	999	6	0	331
305,	139	1	0	1	28224	33	0	0	0	0	0	1	0	1464	2	0	331
306,	138	4	0	4	28009	33	15	0	0	0	0	1	15	1044	8	0	331
307,	138	2	0	2	27994	33	0	0	0	0	0	1	0	846	4	0	331
308,	138	1	0	1	27993	33	0	0	0	0	0	1	0	832	2	0	331
309,	139	1	0	1	28203	33	0	0	0	0	0	1	0	1708	2	0	331
310,	139	2	0	2	28106	33	0	0	0	0	0	1	0	1775	4	0	331
311,	139	1	0	1	28230	33	0	0	0	0	0	1	0	1225	2	0	331
312,	139	1	0	1	28229	33	0	0	0	0	0	1	0	1448	2	0	331
313,	139	3	0	3	28214	33	6	0	0	0	0	1	6	1766	6	0	331
314,	139	4	0	4	28214	33	2	0	0	0	0	1	2	1536	8	0	331
315,	139	1	0	1	28229	33	0	0	0	0	0	1	0	1448	2	0	331
316,	139	2	0	2	28229	33	0	0	0	0	0	1	0	1519	4	0	331
317,	138	2	0	2	27994	33	298	0	0	0	0	1	298	1128	4	0	331
318,	139	1	0	1	28009	33	0	0	0	0	0	1	0	1445	2	0	331
319,	138	4	0	4	28009	33	0	0	0	0	0	1	0	1042	8	0	331
320,	139	8	0	8	28214	33	79	0	0	0	0	1	79	1881	16	0	331
321,	139	3	0	3	28162	32	0	0	0	0	0	1	0	2067	6	0	331
322,	139	1	0	1	28120	33	0	0	0	0	0	1	0	2340	2	0	331
323,	139	1	0	1	28224	33	0	0	0	0	0	1	0	1464	2	0	331
324,	139	2	0	2	28229	33	0	0	0	0	0	1	0	1447	4	0	331
325,	139	3	0	3	28106	33	1	0	0	0	0	1	1	1776	6	0	331
326,	139	2	0	2	28106	33	0	0	0	0	0	1	0	1776	4	0	331
327,	139	1	0	1	28214	33	0	0	0	0	0	1	0	1976	2	0	331
328,	139	4	0	4	28198	33	0	0	0	0	0	1	0	2182	8	0	331
329,	139	2	0	2	28229	33	0	0	0	0	0	1	0	1447	4	0	331
330,	139	2	0	2	28106	33	0	0	0	0	0	1	0	1775	4	0	331
331,	139	3	0	3	28106	33	0	0	0	0	0	1	0	2082	6	0	331
